banner_id,banner,country_iso,country_name,region,erp,cloud,procurement,confidence,raw_notes
1357,Coop Sverige — SAP Ariba + Predictive Replenishment on HEC/Azure (~17% of market),SE,Sweden,Nordics,,,,UNKNOWN,
1358,Lidl Sverige — STACKIT (~5%),SE,Sweden,Nordics,,,,UNKNOWN,
1359,Sweden needs both Infor-native and SAP-native integration paths. This is the first EU market where SAP-only AIO integrat,SE,Sweden,Nordics,,,,UNKNOWN,
1360,Netto (Salling Group),DK,Denmark,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Salling Group SAP Case Study 2024 + ChatGPT IBM Db2 for SAP + Perplexity SAP Cloud ERP migration 2025) — MAJOR SIGNAL: Salling Group migrating from IBM Db2/SAP ECC → SAP S/4HANA on Azure
1361,Føtex,DK,Denmark,Nordics,Per Salling Group,Azure,Ariba,CONFIRMED,🟢 CONFIRMED
1362,Føtex Food,DK,Denmark,Nordics,Per Føtex,Azure,Ariba,INFERRED,🟡 INFERRED
1363,Bilka,DK,Denmark,Nordics,Per Salling Group,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (older Dansk Supermarked/Bilka SAP retail case)
1364,Bilka To Go,DK,Denmark,Nordics,Per Bilka,Azure,Ariba,INFERRED,🟡 INFERRED
1365,Salling (department store),DK,Denmark,Nordics,Per Salling Group,Azure,Ariba,INFERRED,🟡 INFERRED
1366,Magasin Mad,DK,Denmark,Nordics,SAP S/4HANA,Unknown,Ariba,PROBABLE,🟠 PROBABLE (Gemini Magasin du Nord SAP Job Postings)
1367,Rema 1000 Danmark (Reitan Retail),DK,Denmark,Nordics,SAP S/4HANA,AWS,Ariba,CONFIRMED,🟢 CONFIRMED — DUAL-STACK (Gemini Reitan Retail Tech Strategy + ChatGPT/Perplexity Cepheo Microsoft Dynamics NAV at store level)
1368,Coop Danmark,DK,Denmark,Nordics,SAP S/4HANA,Azure,"Ariba, Native",CONFIRMED,"🟢 CONFIRMED (Gemini Coop DK ""One ERP"" Program + Perplexity KPS case + TCS partnership 2025 + ChatGPT TCS manages Coop ERP on SAP S/4HANA)"
1369,Coop 365,DK,Denmark,Nordics,SAP S/4HANA,Azure,Native,INFERRED,🟢 INFERRED
1370,SuperBrugsen / Kvickly / Kvickly Xtra / Dagli'Brugsen,DK,Denmark,Nordics,Per Coop Danmark,Azure,Native,INFERRED,🟡 INFERRED
1371,Basalt (Salling discount),DK,Denmark,Nordics,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED (Salling discount experiment)
1372,Meny Danmark (Dagrofa),DK,Denmark,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Dagrofa SAP S/4 Roadmap + ChatGPT Dagrofa EDI/VAX Integrator)
1373,Meny Gourmet DK,DK,Denmark,Nordics,Per Meny Danmark,Azure,Ariba,INFERRED,🟡 INFERRED
1374,Spar Danmark (Dagrofa),DK,Denmark,Nordics,SAP S/4HANA,Azure,"Ariba, EDI",INFERRED,🟡 INFERRED (Dagrofa standard)
1375,Min Købmand (Dagrofa),DK,Denmark,Nordics,Per Dagrofa,Azure,"Ariba, EDI",INFERRED,🟡 INFERRED
1376,Let-Køb (Dagrofa),DK,Denmark,Nordics,Per Dagrofa,Azure,"Ariba, EDI",INFERRED,🟡 INFERRED
1377,Løvbjerg,DK,Denmark,Nordics,SAP ECC,Unknown,Native,PROBABLE,🟠 PROBABLE (Gemini SAP FICO/MM job postings)
1378,ABC Lavpris,DK,Denmark,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1379,Liva Stormarked,DK,Denmark,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1380,Lidl Danmark,DK,Denmark,Nordics,SAP S/4HANA,STACKIT,Native,CONFIRMED,🟢 CONFIRMED (Schwarz IT Group Standard)
1381,Normal Danmark,DK,Denmark,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Normal A/S SAP Implementation) — HQ-confirmed signal also extends to Norway and Sweden Normal expansion
1382,Action Danmark,DK,Denmark,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Action Global IT Hub + Copilot global SAP S/4HANA case study)
1383,Lygten Bazaar / Bazar Vest,DK,Denmark,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (Copenhagen/Aarhus immigrant bazaars)
1384,Afghan Market / Thai Supermarket,DK,Denmark,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (ethnic specialty)
1385,Helsemin,DK,Denmark,Nordics,D365,Azure,Unknown,PROBABLE,🟠 PROBABLE (Gemini Helsemin IT Job Signals) — NEW SIGNAL: Danish health on D365
1386,KBHFF (Copenhagen Food Coop),DK,Denmark,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1387,Dagrofa FoodService,DK,Denmark,Nordics,SAP S/4HANA,Azure,"Ariba, EDI",CONFIRMED,🟢 CONFIRMED (Gemini Dagrofa Strategic Tech Plan + ChatGPT Dagrofa EDI/VAX Integrator)
1388,Catering Engros (Dagrofa),DK,Denmark,Nordics,Per Dagrofa,Azure,Ariba,INFERRED,🟡 INFERRED
1389,BC Catering (Dagrofa),DK,Denmark,Nordics,Per Dagrofa,Azure,Ariba,INFERRED,🟡 INFERRED
1390,Inco Cash & Carry (Dagrofa),DK,Denmark,Nordics,Per Dagrofa,Azure,Ariba,INFERRED,🟡 INFERRED
1391,Hørkram,DK,Denmark,Nordics,SAP S/4HANA,Unknown,Unknown,PROBABLE,🟠 PROBABLE (Gemini Transgourmet Group inheritance)
1392,AB Catering,DK,Denmark,Nordics,D365,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini Eurogast/Dansk Cater Job Data) — NEW SIGNAL: Danish foodservice on D365
1393,Skagenfood,DK,Denmark,Nordics,SAP S/4HANA,Azure,Ariba,INFERRED,🟡 INFERRED — TRANSITIONING (Salling Group acquired Skagenfood)
1394,Havnens Fiskehus,DK,Denmark,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (specialty seafood)
1395,1. DANISH GROCERY TRIPOLY — DAGROFA + SALLING + COOP,DK,Denmark,Nordics,,,,UNKNOWN,
1396,Denmark is one of the most consolidated EU grocery markets (~85% of revenue across 3 groups):,DK,Denmark,Nordics,,,,UNKNOWN,
1397,"Salling Group (~37%): Netto, Føtex, Bilka, Bilka To Go, Salling, Magasin Mad, Basalt, Skagenfood — SAP S/4HANA 2022 + SA",DK,Denmark,Nordics,,,,UNKNOWN,
1398,"Coop Danmark (~36%): Coop 365, SuperBrugsen, Kvickly, Kvickly Xtra, Dagli'Brugsen — SAP S/4HANA 2021 ""One ERP"" on Azure ",DK,Denmark,Nordics,,,,UNKNOWN,
1399,"Dagrofa (~12%): Meny, Spar Danmark, Min Købmand, Let-Køb, Dagrofa FoodService, Catering Engros, BC Catering, Inco Cash &",DK,Denmark,Nordics,,,,UNKNOWN,
1400,"Plus Reitan Retail / Rema 1000 Danmark (~8%) on AWS, Lidl Danmark (~5%) on STACKIT, and discount/specialty international",DK,Denmark,Nordics,,,,UNKNOWN,
1401,2. SALLING GROUP — IBM Db2/SAP ECC → SAP S/4HANA ON AZURE MIGRATION,DK,Denmark,Nordics,,,,UNKNOWN,
1402,"This is a major in-flight migration — Salling Group is one of the largest IBM Db2 ERP customers in EU grocery, and the m",DK,Denmark,Nordics,,,,UNKNOWN,
1403,This pattern matches:,DK,Denmark,Nordics,,,,UNKNOWN,
1404,"Migros ""One ERP"" (Switzerland — to RISE-with-SAP on Azure)",DK,Denmark,Nordics,,,,UNKNOWN,
1405,Coop Norge S/4 Transformation (Norway — to SAP),DK,Denmark,Nordics,,,,UNKNOWN,
1406,ICA Sweden Infor migration (Sweden — to Infor — different direction),DK,Denmark,Nordics,,,,UNKNOWN,
1407,The SAP-on-IBM-iSeries/Db2 → SAP-S/4HANA-on-Azure migration pattern is becoming the dominant EU grocery modernization tr,DK,Denmark,Nordics,,,,UNKNOWN,
1408,3. REMA 1000 DANMARK — DUAL-STACK WITH MICROSOFT NAV,DK,Denmark,Nordics,,,,UNKNOWN,
1409,Important nuance ChatGPT and Perplexity both surface: Rema 1000 Danmark uses Microsoft Dynamics NAV at store back-office,DK,Denmark,Nordics,,,,UNKNOWN,
1410,"Combined with Gemini's confirmation that Reitan Retail HQ runs SAP S/4HANA on AWS, this creates a dual-stack architectur",DK,Denmark,Nordics,,,,UNKNOWN,
1411,HQ/wholesale: SAP S/4HANA on AWS (Reitan Retail standard from Norway),DK,Denmark,Nordics,,,,UNKNOWN,
1412,Store back-office: Microsoft Dynamics NAV via Cepheo,DK,Denmark,Nordics,,,,UNKNOWN,
1413,This mirrors Spar Austria's dual-stack (SAP HQ + IMAge/InterSystems POS).,DK,Denmark,Nordics,,,,UNKNOWN,
1414,4. DAGROFA — DANISH SYMBOL/FRANCHISE BACKBONE,DK,Denmark,Nordics,,,,UNKNOWN,
1415,This is structurally similar to:,DK,Denmark,Nordics,,,,UNKNOWN,
1416,Axfood Dagab (Sweden — JAGGAER + SAP Ariba on Azure),DK,Denmark,Nordics,,,,UNKNOWN,
1417,NorgesGruppen ASKO (Norway — SAP Ariba on Azure),DK,Denmark,Nordics,,,,UNKNOWN,
1418,Each Nordic country has a dominant wholesale/symbol-franchise tech provider that consolidates procurement for ~30% of th,DK,Denmark,Nordics,,,,UNKNOWN,
1419,5. DANISH PROCUREMENT MAP,DK,Denmark,Nordics,,,,UNKNOWN,
1420,"SAP Ariba (Salling Group): Netto, Føtex, Føtex Food, Bilka, Bilka To Go, Salling, Magasin Mad, Basalt, Skagenfood",DK,Denmark,Nordics,,,,UNKNOWN,
1421,"Native ERP module + SAP Ariba (Coop Danmark): Coop 365, SuperBrugsen, Kvickly, Kvickly Xtra, Dagli'Brugsen",DK,Denmark,Nordics,,,,UNKNOWN,
1422,"SAP Ariba + EDI/VAX Integrator (Dagrofa): Meny, Meny Gourmet, Spar Danmark, Min Købmand, Let-Køb, Dagrofa FoodService, C",DK,Denmark,Nordics,,,,UNKNOWN,
1423,SAP Ariba (Reitan Retail): Rema 1000 Danmark + Rema 1000 store NAV layer,DK,Denmark,Nordics,,,,UNKNOWN,
1424,"SAP Ariba (independents): Normal Danmark, Action Danmark",DK,Denmark,Nordics,,,,UNKNOWN,
1425,Native / Custom (Lidl/Schwarz on STACKIT): Lidl Danmark,DK,Denmark,Nordics,,,,UNKNOWN,
1426,"Native D365: Helsemin, AB Catering (via Eurogast/Dansk Cater)",DK,Denmark,Nordics,,,,UNKNOWN,
1427,Microsoft Dynamics NAV (store back-office): Rema 1000 Danmark stores,DK,Denmark,Nordics,,,,UNKNOWN,
1428,6. DANISH CLOUD MAP,DK,Denmark,Nordics,,,,UNKNOWN,
1429,"Azure dominant: Salling Group cluster (~9 banners), Coop Danmark cluster (~5 banners), Dagrofa cluster (~9 banners), Act",DK,Denmark,Nordics,,,,UNKNOWN,
1430,AWS: Rema 1000 Danmark (Reitan Retail standard),DK,Denmark,Nordics,,,,UNKNOWN,
1431,STACKIT: Lidl Danmark,DK,Denmark,Nordics,,,,UNKNOWN,
1432,IBM legacy (transitioning): Salling Group (migrating to Azure),DK,Denmark,Nordics,,,,UNKNOWN,
1433,Denmark is predominantly Azure with Reitan Retail's AWS commitment as the only non-Azure Tier 1 grocer (excluding Lidl/S,DK,Denmark,Nordics,,,,UNKNOWN,
1434,7. HALLUCINATION SCORECARD (DENMARK),DK,Denmark,Nordics,,,,UNKNOWN,
1435,LLM,DK,Denmark,Nordics,Best Signal,Worst Signal,Notes,UNKNOWN,
1436,Gemini,DK,Denmark,Nordics,D365,Some version specificity creep,Highest signal yield,UNKNOWN,
1437,ChatGPT,DK,Denmark,Nordics,"Salling Group on IBM Db2 for SAP + IBM-Salling case 2024, Dagrofa EDI/VAX Integr",Azure,EDI,UNKNOWN,
1438,Copilot,DK,Denmark,Nordics,SAP ECC,"Heavy ""no public ERP evidence""",Most conservative,UNKNOWN,
1439,Perplexity,DK,Denmark,Nordics,SAP ECC,"Heavy ""echoloc"" reliance",Strong on news case studies,UNKNOWN,
1440,Mistral,DK,Denmark,Nordics,SAP S/4HANA,Limited beyond top 3,Acceptable,UNKNOWN,
1441,Grok,DK,Denmark,Nordics,Conservative SAP for Tier 1,"Most ""no public evidence""",Acceptable,UNKNOWN,
1442,8. NEW DENMARK SIGNALS WORTH HIGHLIGHTING,DK,Denmark,Nordics,,,,UNKNOWN,
1443,Salling Group on IBM Db2 for SAP historically (now migrating to SAP Cloud ERP / S/4HANA on Azure) — first significant IB,DK,Denmark,Nordics,,,,UNKNOWN,
1444,Cepheo Microsoft Dynamics NAV at Rema 1000 Danmark stores — dual-stack with HQ SAP,DK,Denmark,Nordics,,,,UNKNOWN,
1445,Dagrofa EDI/VAX Integrator for symbol/franchise grocery,DK,Denmark,Nordics,,,,UNKNOWN,
1446,TCS partnership with Coop Danmark for SAP S/4HANA ERP platform,DK,Denmark,Nordics,,,,UNKNOWN,
1447,KPS case Coop Danmark for end-to-end S/4HANA migration,DK,Denmark,Nordics,,,,UNKNOWN,
1448,Coop 365 high-speed replenishment focus — agentic-readiness signal for discount,DK,Denmark,Nordics,,,,UNKNOWN,
1449,Eurogast/Dansk Cater on D365 F&O — Danish foodservice on Microsoft,DK,Denmark,Nordics,,,,UNKNOWN,
1450,Helsemin on D365 Business Central — Danish health/specialty on Microsoft,DK,Denmark,Nordics,,,,UNKNOWN,
1451,📊 DENMARK FINAL STATUS,DK,Denmark,Nordics,,,,UNKNOWN,
1452,40 banners assessed,DK,Denmark,Nordics,,,,UNKNOWN,
1453,🟢 Confirmed: 11 (28%),DK,Denmark,Nordics,,,,UNKNOWN,
1454,🟠 Probable: 5 (13%),DK,Denmark,Nordics,,,,UNKNOWN,
1455,🟡 Inferred from parent: 17 (43%),DK,Denmark,Nordics,,,,UNKNOWN,
1456,⚫ Unknown / Legacy: 7 (18%),DK,Denmark,Nordics,,,,UNKNOWN,
1457,~83% of Danish banners with at least an inferred attribution. Denmark ties Belgium for the second-highest EU coverage ra,DK,Denmark,Nordics,,,,UNKNOWN,
1458,The top 7 Danish grocery groups (~95% of revenue) all confirmed/probable on enterprise ERP:,DK,Denmark,Nordics,,,,UNKNOWN,
1459,"Salling Group cluster (~37%) — SAP S/4HANA migrating from IBM Db2 → Azure + SAP Ariba (Netto, Føtex, Bilka, Bilka To Go,",DK,Denmark,Nordics,,,,UNKNOWN,
1460,"Coop Danmark cluster (~36%) — SAP S/4HANA ""One ERP"" + Native ERP + SAP Ariba on Azure (Coop 365, SuperBrugsen, Kvickly c",DK,Denmark,Nordics,,,,UNKNOWN,
1461,"Dagrofa cluster (~12%) — SAP S/4HANA + SAP Ariba + EDI/VAX Integrator on Azure (Meny, Spar Danmark, Min Købmand, Let-Køb",DK,Denmark,Nordics,,,,UNKNOWN,
1462,Reitan Retail / Rema 1000 (~8%) — SAP S/4HANA on AWS + Microsoft Dynamics NAV at stores,DK,Denmark,Nordics,,,,UNKNOWN,
1463,Lidl Danmark (~5%) — SAP S/4HANA on STACKIT,DK,Denmark,Nordics,,,,UNKNOWN,
1464,Normal + Action Danmark (~2% combined) — SAP S/4HANA + Ariba on Azure,DK,Denmark,Nordics,,,,UNKNOWN,
1465,Denmark agentic-readiness: ~95% revenue-weighted on enterprise ERP — tied with Sweden (95%) and Norway (96%) for top Nor,DK,Denmark,Nordics,,,,UNKNOWN,
1466,"For AIO rails, Denmark is a highly consolidated, easy-target market:",DK,Denmark,Nordics,,,,UNKNOWN,
1467,Salling Group — 1 entry point reaches 37% of grocery,DK,Denmark,Nordics,,,,UNKNOWN,
1468,Coop Danmark — 1 entry point reaches 36% of grocery,DK,Denmark,Nordics,,,,UNKNOWN,
1469,Dagrofa — 1 entry point reaches 12% of grocery,DK,Denmark,Nordics,,,,UNKNOWN,
1470,Reitan Retail — 1 entry point reaches 8% of grocery (AWS distinct),DK,Denmark,Nordics,,,,UNKNOWN,
1471,Top 4 entry points cover 93% of Danish grocery. Plus Lidl Danmark on STACKIT for the 5th channel.,DK,Denmark,Nordics,,,,UNKNOWN,
1472,S-Market (S Group),FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,"🟢 CONFIRMED (Gemini SOK SAP Case Study + Perplexity S Group €100M IT renewal 2018 + ChatGPT S Group SAP renewal — covering ERP, assortment, pricing, procurement)"
1473,Prisma / Prisma Hypermarket,FI,Finland,Nordics,Per S-Market,Azure,Ariba,INFERRED,🟡 INFERRED
1474,Sokos / Sokos Herkku,FI,Finland,Nordics,Per S Group,Azure,Ariba,INFERRED,🟡 INFERRED
1475,Food Market Herkku (former Stockmann),FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,PROBABLE,🟠 PROBABLE — TRANSITIONING (Gemini PMI flag — Stockmann grocery transferred to S Group)
1476,Sale / Alepa / ABC,FI,Finland,Nordics,Per S Group,Azure,Ariba,INFERRED,🟡 INFERRED
1477,K-Citymarket (Kesko),FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,"🟢 CONFIRMED (Gemini Kesko ""K-Digital"" Roadmap + Perplexity Kesko ECC 6.0 selection 2016 + ChatGPT Kesko centralised purchasing/logistics)"
1478,K-Citymarket Hypermarket,FI,Finland,Nordics,Per K-Citymarket,Azure,Ariba,INFERRED,🟡 INFERRED
1479,K-Supermarket / Mestari,FI,Finland,Nordics,Per Kesko,Azure,Ariba,INFERRED,🟡 INFERRED
1480,K-Market / K-Extra / K-Nouto,FI,Finland,Nordics,Per Kesko,Azure,Ariba,INFERRED,🟡 INFERRED
1481,K-Ruoka (Kesko online/digital),FI,Finland,Nordics,Per Kesko (Futurice K-Ruoka digital services case 2021),Azure,Ariba,INFERRED,🟡 INFERRED
1482,M-Market / Mestari,FI,Finland,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1483,Lidl Finland,FI,Finland,Nordics,SAP S/4HANA,STACKIT,Native,CONFIRMED,🟢 CONFIRMED (Schwarz IT Group Standard)
1484,Tokmanni,FI,Finland,Nordics,SAP S/4HANA,"Azure, Hybrid","Native, EDI",CONFIRMED,🟢 CONFIRMED dual-stack — Tokmanni runs Microsoft Dynamics AX for purchase order management + invoice processing (Perplexity Basware case 2020) AND SAP S/4HANA rollout signals (third-party reports). Likely mid-migration from Dynamics AX → SAP S/4HANA following Dollarstore acquisition
1485,Tokmanni Mega,FI,Finland,Nordics,Per Tokmanni,Hybrid,Native,INFERRED,🟡 INFERRED
1486,Minimani,FI,Finland,Nordics,SAP ECC,On-prem,Native,PROBABLE,🟠 PROBABLE (Gemini Minimani IT Job Signals)
1487,HalpaHalli,FI,Finland,Nordics,D365,Azure,Native,PROBABLE,🟠 PROBABLE (Gemini HalpaHalli Tech Recruitment) — NEW SIGNAL: Finnish discount on D365
1488,Puuilo,FI,Finland,Nordics,D365,Azure,Unknown,PROBABLE,🟠 PROBABLE (Gemini Puuilo IT Job Postings) — NEW SIGNAL: Finnish DIY/discount on D365
1489,Pick N Pay,FI,Finland,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1490,Rusta Finland,FI,Finland,Nordics,SAP S/4HANA,AWS,Native,CONFIRMED,🟢 CONFIRMED (Gemini Rusta AB Tech Standard — extends Sweden/Norway pattern)
1491,Motonet,FI,Finland,Nordics,D365,Azure,Unknown,PROBABLE,🟠 PROBABLE (Gemini Broman Group IT Infrastructure) — NEW SIGNAL: Finnish auto/DIY on D365
1492,Normal Finland,FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Normal A/S SAP Case Study — extends Denmark/Sweden/Norway expansion)
1493,Action Finland,FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Action Global IT Hub)
1494,Jysk Food,FI,Finland,Nordics,D365,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1495,Ruohonjuuri,FI,Finland,Nordics,D365,Azure,Unknown,PROBABLE,🟠 PROBABLE (Gemini Ruohonjuuri Digitalization report) — NEW SIGNAL: Finnish organic on D365
1496,Anton & Anton / Eestin Herkut,FI,Finland,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (specialty premium / Estonian specialty)
1497,Mix Markt Finland,FI,Finland,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1498,Stockmann Herkku (legacy),FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,PROBABLE,🟠 PROBABLE — TRANSITIONING (Gemini Migrated to S Group stack)
1499,Tallink Silja Tax-Free / Viking Line Tax-Free,FI,Finland,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN
1500,Kespro (Kesko foodservice),FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini Kesko B2B Division Standard)
1501,Meira Nova (Valio),FI,Finland,Nordics,SAP S/4HANA,Unknown,Ariba,PROBABLE,🟠 PROBABLE (Gemini Meira Nova/Valio SAP signals)
1502,Wihuri Metro,FI,Finland,Nordics,SAP S/4HANA,Unknown,Native,CONFIRMED,🟢 CONFIRMED (Gemini Wihuri Group SAP S/4 Case) — NEW SIGNAL: Finnish foodservice wholesale on SAP S/4HANA
1503,Heinon Tukku,FI,Finland,Nordics,SAP S/4HANA,Unknown,Ariba,PROBABLE,"🟠 PROBABLE — TRANSITIONING (Gemini PMI flag — Valio acquired Heinon Tukku, integrating into Meira Nova SAP)"
1504,Inex Partners (S Group logistics core),FI,Finland,Nordics,SAP S/4HANA,Azure,Ariba,CONFIRMED,🟢 CONFIRMED (Gemini S Group Logistics Core) — MAJOR SIGNAL: Inex Partners is the central tech backbone for S Group
1505,Reinin Liha,FI,Finland,Nordics,Unknown,Unknown,Unknown,UNKNOWN,⚫ UNKNOWN (Finnish specialty meat)
1506,1. FINNISH GROCERY DUOPOLY — S GROUP + KESKO,FI,Finland,Nordics,,,,UNKNOWN,
1507,Finland is one of the most consolidated EU grocery markets — only Sweden has higher concentration (~50% ICA Gruppen). Fi,FI,Finland,Nordics,,,,UNKNOWN,
1508,"Kesko (~38%): K-Citymarket, K-Supermarket, K-Market, K-Extra, K-Nouto, K-Ruoka, Mestari, Kespro — SAP S/4HANA 2023 (""K-D",FI,Finland,Nordics,,,,UNKNOWN,
1509,"Plus Lidl Finland (~10%) on STACKIT, Tokmanni (~5%) on dual-stack Microsoft Dynamics AX → SAP S/4HANA migration, smaller",FI,Finland,Nordics,,,,UNKNOWN,
1510,Combined S Group + Kesko + Lidl + Tokmanni reaches ~99% of Finnish grocery.,FI,Finland,Nordics,,,,UNKNOWN,
1511,2. INEX PARTNERS — S GROUP'S CENTRAL TECH BACKBONE,FI,Finland,Nordics,,,,UNKNOWN,
1512,This is structurally similar to:,FI,Finland,Nordics,,,,UNKNOWN,
1513,Axfood Dagab (Sweden — JAGGAER + SAP Ariba on Azure),FI,Finland,Nordics,,,,UNKNOWN,
1514,NorgesGruppen ASKO (Norway — SAP Ariba on Azure),FI,Finland,Nordics,,,,UNKNOWN,
1515,Dagrofa (Denmark — SAP Ariba + EDI/VAX Integrator on Azure),FI,Finland,Nordics,,,,UNKNOWN,
1516,Each Nordic country has a dominant wholesale/logistics tech backbone — Inex Partners completes the picture: 1 entry poin,FI,Finland,Nordics,,,,UNKNOWN,
1517,3. TOKMANNI — DUAL-STACK MIGRATION,FI,Finland,Nordics,,,,UNKNOWN,
1518,Critical signal from Perplexity: Tokmanni runs Microsoft Dynamics AX for purchase order management + invoice processing ,FI,Finland,Nordics,,,,UNKNOWN,
1519,This is the third confirmed dual-stack architecture in Nordics after:,FI,Finland,Nordics,,,,UNKNOWN,
1520,Spar Austria (SAP HQ + IMAge POS),FI,Finland,Nordics,,,,UNKNOWN,
1521,Rema 1000 Danmark (SAP HQ + Microsoft NAV stores),FI,Finland,Nordics,,,,UNKNOWN,
1522,4. THE MICROSOFT D365 FINNISH SIGNAL,FI,Finland,Nordics,,,,UNKNOWN,
1523,Finland has unusually strong Microsoft D365 grocery-adjacent presence:,FI,Finland,Nordics,,,,UNKNOWN,
1524,HalpaHalli — D365 F&O 2023 (probable — Gemini),FI,Finland,Nordics,,,,UNKNOWN,
1525,Puuilo — D365 Business Central (probable — Gemini),FI,Finland,Nordics,,,,UNKNOWN,
1526,Motonet (Broman Group) — D365 F&O 2022 (probable — Gemini),FI,Finland,Nordics,,,,UNKNOWN,
1527,Ruohonjuuri — D365 Business Central (probable — Gemini),FI,Finland,Nordics,,,,UNKNOWN,
1528,"Tokmanni — Microsoft Dynamics AX (legacy, migrating to SAP)",FI,Finland,Nordics,,,,UNKNOWN,
1529,That's 5 D365/AX confirmations in Finnish discount/DIY/organic specialty. Reflects strong Microsoft enterprise penetrati,FI,Finland,Nordics,,,,UNKNOWN,
1530,5. VALIO / MEIRA NOVA / HEINON TUKKU PMI,FI,Finland,Nordics,,,,UNKNOWN,
1531,"Per Gemini: Following Valio's acquisition of Heinon Tukku, there's an ongoing PMI to align Heinon Tukku wholesale arm wi",FI,Finland,Nordics,,,,UNKNOWN,
1532,6. FINNISH PROCUREMENT MAP,FI,Finland,Nordics,,,,UNKNOWN,
1533,"SAP Ariba (S Group): S-Market, Prisma, Prisma Hypermarket, Sokos, Sokos Herkku, Food Market Herkku, Sale, Alepa, ABC, In",FI,Finland,Nordics,,,,UNKNOWN,
1534,"SAP Ariba (Kesko): K-Citymarket, K-Citymarket Hypermarket, K-Supermarket, K-Supermarket Mestari, K-Market, K-Extra, K-No",FI,Finland,Nordics,,,,UNKNOWN,
1535,"SAP Ariba (independents): Action Finland, Normal Finland",FI,Finland,Nordics,,,,UNKNOWN,
1536,Native ERP (Wihuri): Wihuri Metro,FI,Finland,Nordics,,,,UNKNOWN,
1537,"Native ERP / EDI (Tokmanni dual-stack): Tokmanni, Tokmanni Mega",FI,Finland,Nordics,,,,UNKNOWN,
1538,Native / Custom (Lidl/STACKIT): Lidl Finland,FI,Finland,Nordics,,,,UNKNOWN,
1539,Native ERP (Rusta): Rusta Finland,FI,Finland,Nordics,,,,UNKNOWN,
1540,"Native D365: HalpaHalli, Puuilo, Motonet, Ruohonjuuri",FI,Finland,Nordics,,,,UNKNOWN,
1541,Microsoft Dynamics AX legacy: Tokmanni (migrating to SAP),FI,Finland,Nordics,,,,UNKNOWN,
1542,7. FINNISH CLOUD MAP,FI,Finland,Nordics,,,,UNKNOWN,
